variant,seed,mask_seed,missing_mode,position,span_fraction,n,infeasible_n,naturally_absent_n,support_negative,support_neutral,support_positive,mean_removed_steps_per_target_modality,actual_removed_observation_rate,actual_span_fraction,unique_mask_realizations_mean,one_feasible_start_n,accuracy,macro_f1,mae,pearson_r,delta_mae,delta_macro_f1
T1,2028,5105,audio,early,0.15,723,5,0,206,180,337,3.5421853388658366,0.15174741188149082,0.15174741188149082,3.4398340248962658,6,0.6016597510373444,0.5932005102300166,0.5881439397938518,0.6452356840445983,0.0,0.0
T1,2028,5105,audio,early,0.35,723,5,0,206,180,337,8.307053941908714,0.3515238688211574,0.3515238688211574,2.9156293222683263,22,0.6016597510373444,0.5932005102300166,0.5881439397938518,0.6452356840445983,0.0,0.0
T1,2028,5105,audio,early,0.55,719,9,0,205,178,336,13.061196105702365,0.5495531177122104,0.5495531177122104,1.7023643949930458,277,0.6008344923504868,0.5919591249622307,0.5890855296347834,0.6466857185950102,0.0,0.0
T1,2028,5105,audio,middle,0.15,722,6,0,206,180,336,3.5457063711911356,0.1512650675766175,0.1512650675766175,3.6315789473684212,9,0.6011080332409973,0.5928201217064515,0.5887227754761307,0.6453019875580972,0.0,0.0
T1,2028,5105,audio,middle,0.35,722,6,0,206,180,336,8.317174515235457,0.35131822321010636,0.35131822321010636,3.660664819944598,4,0.6011080332409973,0.5928201217064515,0.5887227754761307,0.6453019875580972,0.0,0.0
T1,2028,5105,audio,middle,0.55,722,6,0,206,180,336,13.016620498614959,0.5502705793652991,0.5502705793652991,3.662049861495845,10,0.6011080332409973,0.5928201217064515,0.5887227754761307,0.6453019875580972,0.0,0.0
T1,2028,5105,audio,late,0.15,724,4,0,206,181,337,3.5386740331491713,0.15222842374353296,0.15173924326471158,3.505524861878453,7,0.6022099447513812,0.5940574657279452,0.5873315862858492,0.6452205956376864,0.0,0.0
T1,2028,5105,audio,late,0.35,724,4,0,206,181,337,8.296961325966851,0.35172894635040997,0.3515275190944247,2.99585635359116,12,0.6022099447513812,0.5940574657279452,0.5873315862858492,0.6452205956376864,0.0,0.0
T1,2028,5105,audio,late,0.55,724,4,0,206,181,337,12.98342541436464,0.5501317103615276,0.5501892610060948,1.8439226519337018,202,0.6022099447513812,0.5940574657279452,0.5873315862858492,0.6452205956376864,0.0,0.0
T1,2028,5105,vision,early,0.15,695,33,15,201,174,320,3.5179856115107913,0.1566656810596088,0.15162910284899678,3.4532374100719423,9,0.6057553956834533,0.5974898868755988,0.5847587243687334,0.6490713935388087,0.0,0.0
T1,2028,5105,vision,early,0.35,696,32,15,200,174,322,8.198275862068966,0.3552852473272801,0.3514217322550645,2.961206896551724,24,0.6063218390804598,0.5977289621357418,0.5851903851090492,0.6483163265362445,0.0,0.0
T1,2028,5105,vision,early,0.55,691,37,15,199,172,320,12.881331403762664,0.5523413984412173,0.5496021750273932,1.6772793053545587,266,0.6049204052098408,0.596084314740623,0.5871016252489407,0.6496357275551632,0.0,0.0
T1,2028,5105,vision,middle,0.15,695,33,15,199,174,322,3.5064748201438847,0.15537771057694144,0.15107957931924487,3.646043165467626,10,0.6057553956834533,0.5974880433163466,0.586393210313303,0.6495461255988849,0.0,0.0
T1,2028,5105,vision,middle,0.35,700,28,15,202,174,324,8.14,0.3538085180392931,0.35117329220756244,3.6585714285714284,8,0.6057142857142858,0.5971204368470848,0.58745055607387,0.6495760662561834,0.0,0.0
T1,2028,5105,vision,middle,0.55,698,30,15,202,174,322,12.693409742120345,0.5480211997191279,0.5503155263821218,3.6074498567335245,11,0.6060171919770774,0.5974957855315493,0.5880212394419235,0.6495218532106146,0.0,0.0
T1,2028,5105,vision,late,0.15,692,36,15,199,173,320,3.491329479768786,0.15489408185427428,0.1516506529271782,3.4826589595375723,7,0.6026011560693642,0.5948314445644924,0.5888790058865713,0.6444675197422178,0.0,0.0
T1,2028,5105,vision,late,0.35,699,29,15,200,175,324,8.078683834048642,0.3507908971358331,0.351272858380252,2.9799713876967098,18,0.6037195994277539,0.5952804255302395,0.5893420331894242,0.6478765128790442,0.0,0.0
T1,2028,5105,vision,late,0.55,699,29,15,200,175,324,12.663805436337626,0.5482329066134183,0.5502762229921914,1.8640915593705294,194,0.6037195994277539,0.5952804255302395,0.5888651614537055,0.6479650051544421,0.0,0.0
T1,2028,5105,text+audio,early,0.15,723,5,0,206,180,337,3.5421853388658366,0.15174741188149082,0.15174741188149082,3.479944674965422,6,0.5795297372060858,0.5722094871654988,0.6108111315001096,0.6189085284031701,0.02266719170625775,-0.020991023064517833
T1,2028,5105,text+audio,early,0.35,723,5,0,206,180,337,8.307053941908714,0.3515238688211574,0.3515238688211574,2.876901798063624,22,0.5477178423236515,0.542503221540143,0.661841515662924,0.5453281993931454,0.07369757586907222,-0.050697288689873665
T1,2028,5105,text+audio,early,0.55,719,9,0,205,178,336,13.061196105702365,0.5495531177122104,0.5495531177122104,1.698191933240612,277,0.5201668984700973,0.5080040142073232,0.690411678358643,0.5020661027509199,0.10132614872385959,-0.08395511075490747
T1,2028,5105,text+audio,middle,0.15,722,6,0,206,180,336,3.5457063711911356,0.15126506757661753,0.1512650675766175,3.6274238227146816,9,0.5803324099722992,0.5734530936319704,0.6190839677512481,0.5829062692053891,0.030361192275117355,-0.019367028074481096
T1,2028,5105,text+audio,middle,0.35,722,6,0,206,180,336,8.317174515235457,0.35131822321010636,0.35131822321010636,3.655124653739612,4,0.5526315789473685,0.5378580157740492,0.6423550087370371,0.5571930447890746,0.05363223326090638,-0.05496210593240225
T1,2028,5105,text+audio,middle,0.55,722,6,0,206,180,336,13.016620498614959,0.5502705793652991,0.5502705793652991,3.64404432132964,10,0.5207756232686981,0.5118587000437399,0.6705186330504365,0.5031852788266128,0.08179585757430574,-0.08096142166271159
T1,2028,5105,text+audio,late,0.15,724,4,0,206,181,337,3.542817679558011,0.15198383350412228,0.15173924326471158,3.5621546961325965,7,0.5732044198895028,0.5608520202612333,0.609835331961101,0.624246459702366,0.022503745675251707,-0.03320544546671189
T1,2028,5105,text+audio,late,0.35,724,4,0,206,181,337,8.308011049723756,0.3516282327224173,0.3515275190944247,2.9751381215469612,12,0.5276243093922652,0.5129337798321206,0.6485958731018048,0.5661832822876995,0.061264286815955526,-0.08112368589582453
T1,2028,5105,text+audio,late,0.55,724,4,0,206,181,337,13.000690607734807,0.5501604856838112,0.5501892610060948,1.8535911602209945,202,0.5041436464088398,0.49446930711413084,0.6838035104971235,0.4573440097873758,0.09647192421127426,-0.09958815861381431
T1,2028,5105,text+vision,early,0.15,695,33,15,201,174,320,3.533093525179856,0.15349845548592433,0.15162910284899678,3.4244604316546763,9,0.5611510791366906,0.5516043563786532,0.6125981215521586,0.6022286517818276,0.027839397183425207,-0.04588553049694555
T1,2028,5105,text+vision,early,0.35,696,32,15,200,174,322,8.272988505747126,0.3535845440695137,0.3514217322550645,2.8951149425287355,24,0.5617816091954023,0.5549501877027161,0.6506183895699936,0.5701969067175874,0.06542800446094443,-0.04277877443302569
T1,2028,5105,text+vision,early,0.55,691,37,15,199,172,320,13.016642547033285,0.5508998144206689,0.5496021750273932,1.7004341534008682,266,0.5311143270622286,0.523017144812578,0.686062002406279,0.5099592452147685,0.0989603771573383,-0.07306716992804496
T1,2028,5105,text+vision,middle,0.15,695,33,15,199,174,322,3.5323741007194243,0.15248779843534532,0.15107957931924487,3.633093525179856,10,0.5971223021582733,0.5882322775692337,0.6097471636833904,0.612903471500682,0.023353953370087388,-0.009255765747112954
T1,2028,5105,text+vision,middle,0.35,700,28,15,202,174,324,8.237142857142857,0.3518224698629594,0.35117329220756244,3.617142857142857,8,0.5771428571428572,0.5630922475273772,0.6307650310439723,0.5726756754569328,0.043314474970102324,-0.034028189319707636
T1,2028,5105,text+vision,middle,0.55,698,30,15,202,174,322,12.919770773638968,0.5512412171566896,0.5503155263821218,3.681948424068768,11,0.505730659025788,0.4943672116021771,0.6811492614085148,0.4906202904124036,0.09312802196659131,-0.10312857392937214
T1,2028,5105,text+vision,late,0.15,692,36,15,199,173,320,3.531791907514451,0.15326758042631433,0.1516506529271782,3.505780346820809,7,0.5953757225433526,0.5829164914218904,0.5964164245292286,0.6388100903069288,0.007537418642657334,-0.011914953142602047
T1,2028,5105,text+vision,late,0.35,699,29,15,200,175,324,8.240343347639485,0.3518201425083586,0.351272858380252,2.9628040057224605,18,0.5350500715307582,0.5259999131174893,0.6425888466945875,0.5771497505834471,0.05324681350516325,-0.06928051241275024
T1,2028,5105,text+vision,late,0.55,699,29,15,200,175,324,12.881974248927039,0.5495478178936085,0.5502762229921914,1.848354792560801,194,0.5035765379113019,0.4895624047893913,0.6840641445057928,0.46823282386465276,0.0951989830520873,-0.10571802074084824
T1,2028,5105,audio+vision,early,0.15,695,33,15,201,174,320,3.535971223021583,0.1536193977340366,0.15162910284899678,3.4431654676258994,9,0.6057553956834533,0.5974898868755988,0.5847587243687334,0.6490713935388087,0.0,0.0
T1,2028,5105,audio+vision,early,0.35,696,32,15,200,174,322,8.275862068965518,0.3537172902627314,0.3514217322550645,2.9152298850574714,24,0.6063218390804598,0.5977289621357418,0.5851903851090492,0.6483163265362445,0.0,0.0
T1,2028,5105,audio+vision,early,0.55,691,37,15,199,172,320,13.02026049204052,0.5511481898176485,0.5496021750273932,1.6946454413892909,266,0.6049204052098408,0.596084314740623,0.5871016252489407,0.6496357275551632,0.0,0.0
T1,2028,5105,audio+vision,middle,0.15,695,33,15,199,174,322,3.5323741007194243,0.15244181328631437,0.15107957931924487,3.6158273381294963,10,0.6057553956834533,0.5974880433163466,0.586393210313303,0.6495461255988849,0.0,0.0
T1,2028,5105,audio+vision,middle,0.35,700,28,15,202,174,324,8.257857142857143,0.35317233459517705,0.35117329220756244,3.6142857142857143,8,0.6057142857142858,0.5971204368470848,0.58745055607387,0.6495760662561834,0.0,0.0
T1,2028,5105,audio+vision,middle,0.55,698,30,15,202,174,322,12.911174785100286,0.550273101834637,0.5503155263821218,3.6361031518624642,11,0.6060171919770774,0.5974957855315493,0.5880212394419235,0.6495218532106146,0.0,0.0
T1,2028,5105,audio+vision,late,0.15,692,36,15,199,173,320,3.53757225433526,0.15361604813410978,0.1516506529271782,3.5,7,0.6026011560693642,0.5948314445644924,0.5888790058865713,0.6444675197422178,0.0,0.0
T1,2028,5105,audio+vision,late,0.35,699,29,15,200,175,324,8.23247496423462,0.35104156518290575,0.351272858380252,2.9785407725321886,18,0.6037195994277539,0.5952804255302395,0.5893420331894242,0.6478765128790442,0.0,0.0
T1,2028,5105,audio+vision,late,0.55,699,29,15,200,175,324,12.881974248927039,0.5495199302813233,0.5502762229921914,1.8454935622317596,194,0.6037195994277539,0.5952804255302395,0.5888651614537055,0.6479650051544421,0.0,0.0
T1,2028,5105,text+audio+vision,early,0.15,695,33,15,201,174,320,3.5443645083932855,0.15284792379124448,0.15162910284899678,3.479136690647482,9,0.5697841726618705,0.5608097734826161,0.6239667500952165,0.5976783430527977,0.039208025726483076,-0.036680113392982716
T1,2028,5105,text+audio+vision,early,0.35,696,32,15,200,174,322,8.299808429118775,0.35267909591085983,0.3514217322550645,2.9123563218390807,24,0.5431034482758621,0.5354671992253691,0.669659328935989,0.5366667510504357,0.08446894382693981,-0.062261762910372664
T1,2028,5105,text+audio+vision,early,0.55,691,37,15,199,172,320,13.063675832127352,0.5505367103582336,0.5496021750273932,1.683068017366136,266,0.516642547033285,0.5070329946817665,0.697779155825568,0.4937607414737697,0.11067753057662733,-0.08905132005885641
T1,2028,5105,text+audio+vision,middle,0.15,695,33,15,199,174,322,3.543884892086331,0.15216077191517194,0.15107957931924487,3.579856115107914,10,0.5928057553956835,0.580993265993266,0.6169893459021616,0.5989295950010219,0.030596135588858542,-0.01649477732308069
T1,2028,5105,text+audio+vision,middle,0.35,700,28,15,202,174,324,8.28047619047619,0.35179195183607703,0.35117329220756244,3.6342857142857143,8,0.5457142857142857,0.5284014020241261,0.6403683748202664,0.5605016183547943,0.05291781874639645,-0.06871903482295871
T1,2028,5105,text+audio+vision,middle,0.55,698,30,15,202,174,322,12.96370582617001,0.5500279084648817,0.5503155263821218,3.650429799426934,11,0.5272206303724928,0.5151282398171277,0.6739154618372206,0.5086685507276385,0.08589422239529709,-0.08236754571442151
T1,2028,5105,text+audio+vision,late,0.15,692,36,15,199,173,320,3.5529865125240847,0.15321233302679757,0.1516506529271782,3.4696531791907512,7,0.5809248554913294,0.5708509474455161,0.6156631087335204,0.6152281829200033,0.026784102846949098,-0.02398049711897632
T1,2028,5105,text+audio+vision,late,0.35,699,29,15,200,175,324,8.2827849308536,0.35140260846068594,0.351272858380252,3.0028612303290414,18,0.5278969957081545,0.5182530897663725,0.6404205761711315,0.5765896118775095,0.05107854298170722,-0.077027335763867
T1,2028,5105,text+audio+vision,late,0.55,699,29,15,200,175,324,12.957558416785885,0.5497965486710845,0.5502762229921914,1.849785407725322,194,0.49213161659513593,0.48045833405634897,0.679189346357647,0.49125834877333563,0.09032418490394156,-0.11482209147389055
T1,2029,5101,text,early,0.15,724,4,0,206,181,337,3.546961325966851,0.15173924326471158,0.15173924326471158,3.5331491712707184,6,0.5732044198895028,0.5597586892907508,0.6139565321786628,0.5874538555822096,0.0192727086787724,-0.02678238083740958
T1,2029,5101,text,early,0.35,724,4,0,206,181,337,8.319060773480663,0.3515275190944247,0.3515275190944247,2.8853591160220993,22,0.5483425414364641,0.5418034177624971,0.639348725052499,0.5668206373501727,0.044664901552608605,-0.044737652365663294
T1,2029,5101,text,early,0.55,720,8,0,205,179,336,13.079166666666667,0.5495421643079805,0.5495421643079805,1.6833333333333333,277,0.5222222222222223,0.5167976775024106,0.6687545352098014,0.48876699764711595,0.07465030132896366,-0.07300595799175524
T1,2029,5101,text,middle,0.15,723,5,0,206,181,336,3.5504840940525586,0.15125755480449682,0.15125755480449682,3.5933609958506225,9,0.5961272475795297,0.5827378023142976,0.613085680359132,0.5884829286766096,0.01763717003712839,-0.0034827734834074198
T1,2029,5101,text,middle,0.35,723,5,0,206,181,336,8.329183955739973,0.35132216296592456,0.35132216296592456,3.659751037344398,4,0.5504840940525588,0.5398195515268857,0.638204354921647,0.5468160894980939,0.04275584459964332,-0.04640102427081938
T1,2029,5101,text,middle,0.55,723,5,0,206,181,336,13.034578146611342,0.5502586790711101,0.5502586790711101,3.680497925311203,10,0.5103734439834025,0.49897278378213883,0.6734959675233558,0.4766754821583305,0.0780474572013522,-0.0872477920155662
T1,2029,5101,text,late,0.15,724,4,0,206,181,337,3.546961325966851,0.15173924326471158,0.15173924326471158,3.546961325966851,6,0.5925414364640884,0.5794231949430789,0.6108697541881332,0.6141714227256272,0.01618593068824281,-0.007117875185081446
T1,2029,5101,text,late,0.35,724,4,0,206,181,337,8.319060773480663,0.3515275190944247,0.3515275190944247,2.9917127071823204,11,0.5538674033149171,0.5495035551289965,0.626595493364894,0.5708499651030121,0.0319116698650036,-0.037037514999163856
T1,2029,5101,text,late,0.55,724,4,0,206,181,337,13.017955801104973,0.5501892610060948,0.5501892610060948,1.830110497237569,201,0.5013812154696132,0.5040505982033339,0.68547014408431,0.4631551197373085,0.0907863205844196,-0.0824904719248265
T1,2029,5101,audio,early,0.15,723,5,0,206,180,337,3.5421853388658366,0.15174741188149082,0.15174741188149082,3.4398340248962658,6,0.6002766251728907,0.5857311613127218,0.5955063460773452,0.6227302204491395,0.0,0.0
T1,2029,5101,audio,early,0.35,723,5,0,206,180,337,8.307053941908714,0.3515238688211574,0.3515238688211574,2.9156293222683263,22,0.6002766251728907,0.5857311613127218,0.5955063460773452,0.6227302204491395,0.0,0.0
T1,2029,5101,audio,early,0.55,719,9,0,205,178,336,13.061196105702365,0.5495531177122104,0.5495531177122104,1.7023643949930458,277,0.6036161335187761,0.5889929169415118,0.5949305262784467,0.6239734008992116,0.0,0.0
T1,2029,5101,audio,middle,0.15,722,6,0,206,180,336,3.5457063711911356,0.1512650675766175,0.1512650675766175,3.6315789473684212,9,0.5997229916897507,0.5854106669822665,0.5962732312504274,0.6227130656518292,0.0,0.0
T1,2029,5101,audio,middle,0.35,722,6,0,206,180,336,8.317174515235457,0.35131822321010636,0.35131822321010636,3.660664819944598,4,0.5997229916897507,0.5854106669822665,0.5962732312504274,0.6227130656518292,0.0,0.0
T1,2029,5101,audio,middle,0.55,722,6,0,206,180,336,13.016620498614959,0.5502705793652991,0.5502705793652991,3.662049861495845,10,0.5997229916897507,0.5854106669822665,0.5962732312504274,0.6227130656518292,0.0,0.0
T1,2029,5101,audio,late,0.15,724,4,0,206,181,337,3.5386740331491713,0.15222842374353296,0.15173924326471158,3.505524861878453,7,0.600828729281768,0.5865410701281604,0.5946838234998904,0.6227440305899768,0.0,0.0
T1,2029,5101,audio,late,0.35,724,4,0,206,181,337,8.296961325966851,0.35172894635040997,0.3515275190944247,2.99585635359116,12,0.600828729281768,0.5865410701281604,0.5946838234998904,0.6227440305899768,0.0,0.0
T1,2029,5101,audio,late,0.55,724,4,0,206,181,337,12.98342541436464,0.5501317103615276,0.5501892610060948,1.8439226519337018,202,0.600828729281768,0.5865410701281604,0.5946838234998904,0.6227440305899768,0.0,0.0
T1,2029,5101,vision,early,0.15,695,33,15,201,174,320,3.515107913669065,0.1556256739044937,0.15162910284899678,3.4532374100719423,9,0.6014388489208633,0.5874166133654477,0.5942558582309339,0.6237420609579614,0.0,0.0
T1,2029,5101,vision,early,0.35,696,32,15,200,174,322,8.193965517241379,0.35492286296002323,0.3514217322550645,2.961206896551724,24,0.603448275862069,0.5890222339565011,0.5949088329470705,0.6231557072261569,0.0,0.0
